sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
366,PLUSWEALTH CAPITAL MANAGEMENT LLP,INZ000163752,90129,3002,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3002&h_MemType=members&memName=PLUSWEALTH%20CAPITAL%20MANAGEMENT%20LLP
367,FLUX CAPITAL PRIVATE LIMITED,INZ000297535,90217,3094,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3094&h_MemType=members&memName=FLUX%20CAPITAL%20PRIVATE%20LIMITED
368,PORECHA GLOBAL SECURITIES PVT LTD,INZ000231338,90095,2974,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2974&h_MemType=members&memName=PORECHA%20GLOBAL%20SECURITIES%20PVT%20LTD
369,HINDUSTAN TRADECOM PRIVATE LIMITED,INZ000156539,12783,2051,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2051&h_MemType=members&memName=HINDUSTAN%20TRADECOM%20PRIVATE%20LIMITED
370,ALMONDZ GLOBAL SECURITIES LTD.,INZ000213936,12252,1951,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1951&h_MemType=members&memName=ALMONDZ%20GLOBAL%20SECURITIES%20LTD.
371,GOPANI SECURITIES AND INVESTMENTS PVT. LTD,INZ000248439,12296,1963,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1963&h_MemType=members&memName=GOPANI%20SECURITIES%20AND%20INVESTMENTS%20PVT.%20LTD
372,JPT SHARE SERVICES PRIVATE LIMITED,INZ000187834,90140,3016,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3016&h_MemType=members&memName=JPT%20SHARE%20SERVICES%20PRIVATE%20LIMITED
373,ASSET PLUS,INZ000196517,90143,3020,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3020&h_MemType=members&memName=ASSET%20PLUS
374,RADAR VISION LIMITED,INZ000183237,90141,3018,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3018&h_MemType=members&memName=RADAR%20VISION%20LIMITED
375,R B K SHARE BROKING LIMITED,INZ000225939,08259,838,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=838&h_MemType=members&memName=R%20B%20K%20SHARE%20BROKING%20LIMITED
376,MAXIZO TRADING LLP,INZ000180555,90130,3004,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3004&h_MemType=members&memName=MAXIZO%20TRADING%20LLP
377,ACK CAPITAL PRIVATE LIMITED,INZ000241733,09987,2159,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2159&h_MemType=members&memName=ACK%20CAPITAL%20PRIVATE%20LIMITED
378,CAPMATRIX COMMODITY AND EQUITY INVESTMENT,INZ000314927,90349,3220,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3220&h_MemType=members&memName=CAPMATRIX%20COMMODITY%20AND%20EQUITY%20INVESTMENT
379,NALANDA SECURITIES PVT. LTD.,INZ000259139,11223,1688,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1688&h_MemType=members&memName=NALANDA%20SECURITIES%20PVT.%20LTD.
380,PATRONUS TRADETECH LLP,INZ000318357,90432,3302,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3302&h_MemType=members&memName=PATRONUS%20TRADETECH%20LLP
381,MLB SECURITIES LTD.,INZ000283735,07786,565,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=565&h_MemType=members&memName=MLB%20SECURITIES%20LTD.
382,XTX MARKETS LLP,INZ000293058,90198,3075,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3075&h_MemType=members&memName=XTX%20MARKETS%20LLP
383,RELIGO BROKING PRIVATE LIMITED,INZ000329131,90463,3330,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3330&h_MemType=members&memName=RELIGO%20BROKING%20PRIVATE%20LIMITED
384,SADRAVYA MONEY PRIVATE LIMITED,INZ000307633,90302,3173,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3173&h_MemType=members&memName=SADRAVYA%20MONEY%20PRIVATE%20LIMITED
385,PARESH DHIRAJLAL SHAH,INZ000276516,90248,3124,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3124&h_MemType=members&memName=PARESH%20DHIRAJLAL%20SHAH
386,SIG INDIA TRADING PRIVATE LIMITED,INZ000318238,90386,3258,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3258&h_MemType=members&memName=SIG%20INDIA%20TRADING%20PRIVATE%20LIMITED
387,KHOSLA TRADEWISE PRIVATE LIMITED,INZ000305931,90260,3136,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3136&h_MemType=members&memName=KHOSLA%20TRADEWISE%20PRIVATE%20LIMITED
388,ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,INZ000016832,90008,2888,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2888&h_MemType=members&memName=ICICI%20SECURITIES%20PRIMARY%20DEALERSHIP%20LIMITED
389,MINIX FINTECH PRIVATE LIMITED,INZ000326734,90442,3311,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3311&h_MemType=members&memName=MINIX%20FINTECH%20PRIVATE%20LIMITED
390,GRIFFIN STOCK BROKING PRIVATE LIMITED,INZ000314438,90336,3206,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3206&h_MemType=members&memName=GRIFFIN%20STOCK%20BROKING%20PRIVATE%20LIMITED
391,OUR BROKING SERVICES LLP,INZ000309758,90314,3184,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3184&h_MemType=members&memName=OUR%20BROKING%20SERVICES%20LLP
392,BLACK FOX FINANCIAL PRIVATE LIMITED,INZ000207033,90383,3255,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3255&h_MemType=members&memName=BLACK%20FOX%20FINANCIAL%20PRIVATE%20LIMITED
393,AMTIGER CONSULTANTS PRIVATE LIMITED,INZ000267931,90188,3065,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3065&h_MemType=members&memName=AMTIGER%20CONSULTANTS%20PRIVATE%20LIMITED
394,TOSHNIWAL EQUITY SERVICES PVT. LTD.,INZ000240235,12560,285,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=285&h_MemType=members&memName=TOSHNIWAL%20EQUITY%20SERVICES%20PVT.%20LTD.
395,MAXIMUS SECURITIES LIMITED,INZ000243136,05988,369,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=369&h_MemType=members&memName=MAXIMUS%20SECURITIES%20LIMITED
396,ALTINA SECURITIES PVT. LTD,INZ000276032,10852,56,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=56&h_MemType=members&memName=ALTINA%20SECURITIES%20PVT.%20LTD
397,TRUST FINANCIAL CONSULTANCY SERVICES PVT. LTD.,INZ000238639,11987,1876,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1876&h_MemType=members&memName=TRUST%20FINANCIAL%20CONSULTANCY%20SERVICES%20PVT.%20LTD.
398,PEERLESS SECURITIES LIMITED,INZ000263738,08211,417,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=417&h_MemType=members&memName=PEERLESS%20SECURITIES%20LIMITED
399,RIDHI SHARE BROKERS PVT. LTD.,INZ000285935,13009,2192,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2192&h_MemType=members&memName=RIDHI%20SHARE%20BROKERS%20PVT.%20LTD.
400,COMMODITY MANDI PRIVATE LIMITED,INZ000048532,90203,3080,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3080&h_MemType=members&memName=COMMODITY%20MANDI%20PRIVATE%20LIMITED
401,DELTA TECHINVEST PRIVATE LIMITED,INZ000294735,90205,3082,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3082&h_MemType=members&memName=DELTA%20TECHINVEST%20PRIVATE%20LIMITED
402,TAURUS CORPORATE ADVISORY SERVICES LIMITED,INZ000258036,13298,2256,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2256&h_MemType=members&memName=TAURUS%20CORPORATE%20ADVISORY%20SERVICES%20LIMITED
403,INDIABULLS SECURITIES LIMITED,INZ000036136,08756,995,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=995&h_MemType=members&memName=INDIABULLS%20SECURITIES%20LIMITED
404,DELTAMARK PARTNERS LLP,INZ000310451,90311,3181,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3181&h_MemType=members&memName=DELTAMARK%20PARTNERS%20LLP
405,CLOPEN RESEARCH CAPITAL LLP,INZ000286953,90185,3062,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3062&h_MemType=members&memName=CLOPEN%20RESEARCH%20CAPITAL%20LLP
406,R J STOCK BROKING PRIVATE LIMITED,INZ000262737,90199,3076,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3076&h_MemType=members&memName=R%20J%20STOCK%20BROKING%20PRIVATE%20LIMITED
407,DEVGIRI SECURITIES PRIVATE LIMITED,INZ000316136,90361,3233,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3233&h_MemType=members&memName=DEVGIRI%20SECURITIES%20PRIVATE%20LIMITED
408,WMG BROKING PRIVATE LTD,INZ000314336,90337,3207,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3207&h_MemType=members&memName=WMG%20BROKING%20PRIVATE%20LTD
409,KSN CREDENCE COMMODITIES TRADING PRIVATE LIMITED,INZ000178736,90358,3230,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3230&h_MemType=members&memName=KSN%20CREDENCE%20COMMODITIES%20TRADING%20PRIVATE%20LIMITED
410,HARSH FUTURES COMMODITIES PRIVATE LIMITED,INZ000063536,90422,3293,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3293&h_MemType=members&memName=HARSH%20FUTURES%20COMMODITIES%20PRIVATE%20LIMITED
411,PRUDENT CORPORATE ADVISORY SERVICES LIMITED,INZ000293634,90209,3086,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3086&h_MemType=members&memName=PRUDENT%20CORPORATE%20ADVISORY%20SERVICES%20LIMITED
412,ALGOQUANT FINTECH LIMITED,INZ000326631,90234,3111,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3111&h_MemType=members&memName=ALGOQUANT%20FINTECH%20LIMITED
413,GRIP BROKING PRIVATE LIMITED,INZ000312836,90319,3189,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3189&h_MemType=members&memName=GRIP%20BROKING%20PRIVATE%20LIMITED
414,NEOVA GLOBAL FINTECH PRIVATE LIMITED,INZ000319736,90412,3283,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3283&h_MemType=members&memName=NEOVA%20GLOBAL%20FINTECH%20PRIVATE%20LIMITED
415,JIAUM BROKING LLP,INZ000321452,90399,3271,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3271&h_MemType=members&memName=JIAUM%20BROKING%20LLP
416,INFINITE BROKING PRIVATE LIMITED,INZ000321535,90391,3264,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3264&h_MemType=members&memName=INFINITE%20BROKING%20PRIVATE%20LIMITED
417,AASHI BROKING PRIVATE LIMITED,INZ000322639,90406,3277,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3277&h_MemType=members&memName=AASHI%20BROKING%20PRIVATE%20LIMITED
418,JITENDRA PUKHRAJ JAIN,INZ000207615,06968,120,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=120&h_MemType=members&memName=JITENDRA%20PUKHRAJ%20JAIN
419,CENTRUM BROKING LIMITED,INZ000205331,14542,5,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=5&h_MemType=members&memName=CENTRUM%20BROKING%20LIMITED
420,BEARBULL SECURITIES PVT. LTD.,INB230637738,06377,35,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=35&h_MemType=members&memName=BEARBULL%20SECURITIES%20PVT.%20LTD.
421,DB (INTERNATIONAL) STOCK BROKERS LTD.,INZ000179035,06432,65,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=65&h_MemType=members&memName=DB%20%28INTERNATIONAL%29%20STOCK%20BROKERS%20LTD.
422,DBS CAPITAL MARKETS PVT. LTD.,INB230647738/INF230647738,06477,66,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=66&h_MemType=members&memName=DBS%20CAPITAL%20MARKETS%20PVT.%20LTD.
423,AJCON GLOBAL SERVICES LIMITED,INZ000173933,06376,310,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=310&h_MemType=members&memName=AJCON%20GLOBAL%20SERVICES%20LIMITED
424,JM FINANCIAL INSTITUTIONAL SECURITIES LIMITED,INZ000163434,12966,317,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=317&h_MemType=members&memName=JM%20FINANCIAL%20INSTITUTIONAL%20SECURITIES%20LIMITED
425,INDIA ADVANTAGE SECURITIES PRIVATE LIMITED,INZ000005736,12280,156,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=156&h_MemType=members&memName=INDIA%20ADVANTAGE%20SECURITIES%20PRIVATE%20LIMITED
426,MEHTA SECURITIES LTD.,INZ000212535,06759,157,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=157&h_MemType=members&memName=MEHTA%20SECURITIES%20LTD.
427,RASHI EQUISEARCH PRIVATE LIMITED,INZ000276636,00087,178,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=178&h_MemType=members&memName=RASHI%20EQUISEARCH%20PRIVATE%20LIMITED
428,OMPRAKASH CHATURVEDI,INB230678719,06787,199,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=199&h_MemType=members&memName=OMPRAKASH%20CHATURVEDI
429,KHANDWALA SECURITIES LTD.,INZ000176837,06000,363,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=363&h_MemType=members&memName=KHANDWALA%20SECURITIES%20LTD.
430,KJMC CAPITAL MARKET SERVICES LIMITED,INZ000221631,07199,364,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=364&h_MemType=members&memName=KJMC%20CAPITAL%20MARKET%20SERVICES%20LIMITED
431,SHRIYAM BROKING INTERMEDIARY LTD.,INZ000274033,06640,402,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=402&h_MemType=members&memName=SHRIYAM%20BROKING%20INTERMEDIARY%20LTD.
432,A . G. SHARES & SECURITIES LTD.,INZ000169733,08257,622,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=622&h_MemType=members&memName=A%20.%20G.%20SHARES%20%26%20SECURITIES%20LTD.
433,SHARAD AGARWAL BROKING SERVICES PRIVATE LIMITED,INZ000265636,09111,584,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=584&h_MemType=members&memName=SHARAD%20AGARWAL%20BROKING%20SERVICES%20PRIVATE%20LIMITED
434,VARDHAMAN CAPITAL PVT. LTD,INZ000204533,07528,604,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=604&h_MemType=members&memName=VARDHAMAN%20CAPITAL%20PVT.%20LTD
435,KUMAR V JAHGIRDAR,INB230174615/INF230174615,01746,485,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=485&h_MemType=members&memName=KUMAR%20V%20JAHGIRDAR
436,JOINDRE CAPITAL SERVICES LTD,INZ000174034,07667,505,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=505&h_MemType=members&memName=JOINDRE%20CAPITAL%20SERVICES%20LTD
437,KRISHA INCAP SERVICES PVT.LTD.,INZ000014530,08235,507,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=507&h_MemType=members&memName=KRISHA%20INCAP%20SERVICES%20PVT.LTD.
438,QUANTUM GLOBAL SECURITIES LIMITED,INZ000214334,08256,782,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=782&h_MemType=members&memName=QUANTUM%20GLOBAL%20SECURITIES%20LIMITED
439,QUANTUM SECURITIES PVT. LTD.,INZ000229132,05824,783,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=783&h_MemType=members&memName=QUANTUM%20SECURITIES%20PVT.%20LTD.
440,RAJSONS SECURITIES LTD.,INZ000217932,08118,791,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=791&h_MemType=members&memName=RAJSONS%20SECURITIES%20LTD.
441,ASIATIC STOCK & SECURITIES LTD.,INZ000166538,07845,644,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=644&h_MemType=members&memName=ASIATIC%20STOCK%20%26%20SECURITIES%20LTD.
442,ELITE WEALTH LIMITED,INZ000186539,08051,677,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=677&h_MemType=members&memName=ELITE%20WEALTH%20LIMITED
443,EXPONENTIAL FINANCIAL SERVICES PRIVATE LIMITED,INB230853536/INF230853536/INE230853536,08535,680,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=680&h_MemType=members&memName=EXPONENTIAL%20FINANCIAL%20SERVICES%20PRIVATE%20LIMITED
444,GURUSTOX LIMITED,INZ000255037,08052,697,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=697&h_MemType=members&memName=GURUSTOX%20LIMITED
445,JAYPEE CAPITAL LIMITED,INZ000179731,08139,716,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=716&h_MemType=members&memName=JAYPEE%20CAPITAL%20LIMITED
446,TRUSTLINE SECURITIES LIMITED,INZ000211534,07536,719,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=719&h_MemType=members&memName=TRUSTLINE%20SECURITIES%20LIMITED
447,MODEX INTERNATIONAL SECURITIES LTD.,INZ000211434,08775,748,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=748&h_MemType=members&memName=MODEX%20INTERNATIONAL%20SECURITIES%20LTD.
448,MLB CAPITAL PRIVATE LIMITED,INZ000280737,14451,761,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=761&h_MemType=members&memName=MLB%20CAPITAL%20PRIVATE%20LIMITED
449,PACE STOCK BROKING SERVICES PRIVATE LIMITED,INZ000180832,11378,764,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=764&h_MemType=members&memName=PACE%20STOCK%20BROKING%20SERVICES%20PRIVATE%20LIMITED
450,KAYNET FINANCE LIMITED,INB231276339/INF231276339/INE231276339,12763,954,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=954&h_MemType=members&memName=KAYNET%20FINANCE%20LIMITED
451,MIDAS GLOBAL SECURITIES LTD.,INZ000290531,08382,802,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=802&h_MemType=members&memName=MIDAS%20GLOBAL%20SECURITIES%20LTD.
452,SS CORPORATE SECURITIES LIMITED,INZ000219533,07538,805,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=805&h_MemType=members&memName=SS%20CORPORATE%20SECURITIES%20LIMITED
453,SKI CAPITAL SERVICES LTD.,INZ000188835,08153,819,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=819&h_MemType=members&memName=SKI%20CAPITAL%20SERVICES%20LTD.
454,VOGUE COMMERCIAL COMPANY LIMITED,INZ000277536,08820,848,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=848&h_MemType=members&memName=VOGUE%20COMMERCIAL%20COMPANY%20LIMITED
455,ZEN SECURITIES LTD.,INZ000195436,06849,880,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=880&h_MemType=members&memName=ZEN%20SECURITIES%20LTD.
456,ARIHANT CAPITAL MARKETS LIMITED,INZ000180939,07839,881,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=881&h_MemType=members&memName=ARIHANT%20CAPITAL%20MARKETS%20LIMITED
457,HDFC BANK LTD.,INB231133531/INF231133531/INE231307831,11335,1670,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1670&h_MemType=members&memName=HDFC%20BANK%20LTD.
458,HRIM FINANCE AND SECURITIES PRIVATE LIMITED,INB231111635/INF231111635/INE231111635,11116,1678,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1678&h_MemType=members&memName=HRIM%20FINANCE%20AND%20SECURITIES%20PRIVATE%20LIMITED
459,OMKAM CAPITAL MARKETS PRIVATE LIMITED,INB230907934/INF230907934/INE230907934,09079,1048,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1048&h_MemType=members&memName=OMKAM%20CAPITAL%20MARKETS%20PRIVATE%20LIMITED
460,ALACRITY SECURITIES LTD.,INZ000215936,09098,1086,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1086&h_MemType=members&memName=ALACRITY%20SECURITIES%20LTD.
461,KEYNOTE CAPITALS LTD.,INZ000241530,09305,1137,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1137&h_MemType=members&memName=KEYNOTE%20CAPITALS%20LTD.
462,LSC SECURITIES LIMITED,INZ000081836,10870,1473,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1473&h_MemType=members&memName=LSC%20SECURITIES%20LIMITED
463,SURESH RATHI SECURITIES PRIVATE LIMITED,INZ000165734,09763,1657,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1657&h_MemType=members&memName=SURESH%20RATHI%20SECURITIES%20PRIVATE%20LIMITED
464,PRAGYA SECURITIES PRIVATE LIMITED,INZ000172539,08961,1659,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1659&h_MemType=members&memName=PRAGYA%20SECURITIES%20PRIVATE%20LIMITED
465,HSB SECURITIES & EQUITIES LIMITED,INZ000179235,11030,1661,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1661&h_MemType=members&memName=HSB%20SECURITIES%20%26%20EQUITIES%20LIMITED
466,NORTHEAST BROKING SERVICES LTD.,INZ000164233,09701,1761,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1761&h_MemType=members&memName=NORTHEAST%20BROKING%20SERVICES%20LTD.
467,SRI SHIRDI SECURITIES PRIVATE LIMITED,INZ000165032,11499,1771,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1771&h_MemType=members&memName=SRI%20SHIRDI%20SECURITIES%20PRIVATE%20LIMITED
468,PANKAJ MANGALDAS SECURITIES PVT. LTD.,INZ000206433,10445,1877,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1877&h_MemType=members&memName=PANKAJ%20MANGALDAS%20SECURITIES%20PVT.%20LTD.
469,EASTERN FINANCIERS LTD,INZ000193733,11993,1892,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1892&h_MemType=members&memName=EASTERN%20FINANCIERS%20LTD
470,ACML CAPITAL MARKETS LIMITED,INZ000260134,11074,1859,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1859&h_MemType=members&memName=ACML%20CAPITAL%20MARKETS%20LIMITED
471,MPC SECURITIES LTD.,INZ000276236,11178,1684,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1684&h_MemType=members&memName=MPC%20SECURITIES%20LTD.
472,R.L.P. SECURITIES PVT. LTD.,INZ000166638,09611,1736,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1736&h_MemType=members&memName=R.L.P.%20SECURITIES%20PVT.%20LTD.
473,BAKLIWAL FINANCIAL SERVICES (INDIA) PRIVATE LIMITED,INB231070336/INF231070336,10703,1740,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1740&h_MemType=members&memName=BAKLIWAL%20FINANCIAL%20SERVICES%20%28INDIA%29%20PRIVATE%20LIMITED
474,CENTILLION CAPITAL PRIVATE LIMITED,INZ000168834,11456,1749,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1749&h_MemType=members&memName=CENTILLION%20CAPITAL%20PRIVATE%20LIMITED
475,CITIGROUP GLOBAL MARKETS INDIA PVT. LTD.,INZ000263033,11413,1756,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1756&h_MemType=members&memName=CITIGROUP%20GLOBAL%20MARKETS%20INDIA%20PVT.%20LTD.
476,PARAS SHARE BROKERS PVT. LTD,INZ000256532,12694,2012,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2012&h_MemType=members&memName=PARAS%20SHARE%20BROKERS%20PVT.%20LTD
477,YASHWI SECURITIES (P) LIMITED,INZ000214935,12118,1912,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1912&h_MemType=members&memName=YASHWI%20SECURITIES%20%28P%29%20LIMITED
478,RAJVI STOCK BROKING PRIVATE LIMITED,INZ000004333,12170,1923,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1923&h_MemType=members&memName=RAJVI%20STOCK%20BROKING%20PRIVATE%20LIMITED
479,SPS SHARE BROKERS PVT. LTD.,INZ000206136,09799,1927,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1927&h_MemType=members&memName=SPS%20SHARE%20BROKERS%20PVT.%20LTD.
